id,chart,action,item,label,lat,lng,doc,effective,use,all_nearest_id,all_dist_nmi,all_a1_to_2,use_nearest_id,use_dist_nmi,use_a1_to_2
262,18650,change,Saint Francis Yacht Club Racing Mark A,"Y N ""A"" Priv",37.81083,-122.4453,"LNM 51/11, 11th Dist",2011w51,n,265,0.10568650404707487,80.847772370923,,,
263,18650,change,San Francisco YRA Presidio Racing Mark C,"Y C ""C"" Priv",37.81,-122.4667,"LNM 51/11, 11th Dist",2011w51,n,381,0.3237076611781511,118.46257128081771,,,
264,18650,change,San Francisco YRA Anita Rock Racing Mark D,"Y N ""D"" Priv",37.80833,-122.4531,"LNM 51/11, 11th Dist",2011w51,n,667,0.01898131098051012,268.1877211193628,,,
265,18650,change,Golden Gate Yacht Club Racing Mark X,"Y SP ""X"" Priv",37.81111,-122.4431,"LNM 51/11, 11th Dist",2011w51,n,262,0.10568650404710643,260.84912109934993,,,
57,18651,substitute,Overhead Power Cable Label,OVHD PWR CAB (3) AUTH CL 155 FT,37.52207,-122.2001,"LNM 51/11, 11th Dist",2011w51,n,173,0.19908464196608555,13.836504718920196,,,
58,18651,relocate,Overhead Power Cable Label To,OVHD PWR CAB AUTH CL 110 FT,37.52583,-122.2075,"LNM 51/11, 11th Dist",2011w51,n,59,0.11097704424650698,99.33889837014607,,,
59,18651,relocate,Overhead Power Cable Label From,OVHD PWR CAB AUTH CL 110 FT,37.52553,-122.2052,"LNM 51/11, 11th Dist",2011w51,n,58,0.1109770442465315,279.3402993390524,,,
261,18650,change,Saint Francis Yacht Club Racing Mark B,"Y N ""B"" Priv",37.80826,-122.4461,"LNM 51/11, 11th Dist",2011w51,n,262,0.15888038915176217,13.816359014988791,,,
262,18650,change,Saint Francis Yacht Club Racing Mark A,"Y N ""A"" Priv",37.81083,-122.4453,"LNM 51/11, 11th Dist",2011w51,n,265,0.10568650404707487,80.847772370923,,,
263,18650,change,San Francisco YRA Presidio Racing Mark C,"Y C ""C"" Priv",37.81,-122.4667,"LNM 51/11, 11th Dist",2011w51,n,381,0.3237076611781511,118.46257128081771,,,
264,18650,change,San Francisco YRA Anita Rock Racing Mark D,"Y N ""D"" Priv",37.80833,-122.4531,"LNM 51/11, 11th Dist",2011w51,n,667,0.01898131098051012,268.1877211193628,,,
265,18650,change,Golden Gate Yacht Club Racing Mark X,"Y SP ""X"" Priv",37.81111,-122.4431,"LNM 51/11, 11th Dist",2011w51,n,262,0.10568650404710643,260.84912109934993,,,
57,18651,substitute,Overhead Power Cable Label,OVHD PWR CAB (3) AUTH CL 155 FT,37.52207,-122.2001,"LNM 51/11, 11th Dist",2011w51,n,173,0.19908464196608555,13.836504718920196,,,
58,18651,relocate,Overhead Power Cable Label To,OVHD PWR CAB AUTH CL 110 FT,37.52583,-122.2075,"LNM 51/11, 11th Dist",2011w51,n,59,0.11097704424650698,99.33889837014607,,,
59,18651,relocate,Overhead Power Cable Label From,OVHD PWR CAB AUTH CL 110 FT,37.52553,-122.2052,"LNM 51/11, 11th Dist",2011w51,n,58,0.1109770442465315,279.3402993390524,,,
94,18653,change,Tabulation - Richmond Harbor and Southampton Shoal Channel Depths,Tabulation - Richmond Harbor and Southampton Shoal Channel Depths,37.95639,-122.3064,"LNM 01/12, 11th Dist",2012w01,n,74,0.0,0.0,,,
94,18653,change,Tabulation - Richmond Harbor and Southampton Shoal Channel Depths,Tabulation - Richmond Harbor and Southampton Shoal Channel Depths,37.95639,-122.3064,"LNM 01/12, 11th Dist",2012w01,n,74,0.0,0.0,,,
80,18654,relocate,PINOLE SHOAL RANGE FRONT LIGHT,Fl G 2.5s 22ft,38.05437,-122.3239,"LNM 02/12, 11th Dist",2012w02,n,54,0.0,0.0,,,
81,18654,relocate,PINOLE SHOAL RANGE REAR LIGHT,Iso G 6s 52ft,38.05553,-122.3216,"LNM 02/12, 11th Dist",2012w02,n,55,0.0,0.0,,,
80,18654,relocate,PINOLE SHOAL RANGE FRONT LIGHT,Fl G 2.5s 22ft,38.05437,-122.3239,"LNM 02/12, 11th Dist",2012w02,n,54,0.0,0.0,,,
81,18654,relocate,PINOLE SHOAL RANGE REAR LIGHT,Iso G 6s 52ft,38.05553,-122.3216,"LNM 02/12, 11th Dist",2012w02,n,55,0.0,0.0,,,
92,18653,relocate,SAN RAFAEL CREEK LIGHT 7,"Fl G 2.5s 10ft 3M ""7"" Ra Ref",37.96984,-122.4939,"LNM 06/12, 11th Dist",2012w06,n,17,0.0,0.0,,,
93,18653,change,Depth Note - SAN RAFAEL CREEK,"The controlling depth was 2 feet for a mid-width of 50 feet from the channel entrance 37°57'30""N, 122°27'34""W, to the mouth of San Rafael Creek; thence 2 feet for a mid-width of 30 feet to the turning basin, 2 feet in the turning basin centered at 37°58'09.4""N 122°31'04.9""W, thence 1 foot for a width of 60 feet to the Grand Ave. Bridge, except forshoal to bare for last 125 feet.  Feb-Nov 2011",37.96167,-122.5057,"LNM 06/12, 11th Dist",2012w06,n,114,0.0,0.0,,,
77,18654,relocate,SAN RAFAEL CREEK LIGHT 7,"Fl G 2.5s 10ft 3M ""7"" Ra Ref",37.96984,-122.4939,"LNM 06/12, 11th Dist",2012w06,n,92,0.0,0.0,,,
79,18654,change,Depth Note - SAN RAFAEL CREEK,"The controlling depth was 2 feet for a mid-width of 50 feet from the channel entrance 37°57'30""N, 122°27'34""W, to the mouth of San Rafael Creek; thence 2 feet for a mid-width of 30 feet to the turning basin, 2 feet in the turning basin centered at 37°58'09.4""N 122°31'04.9""W, thence 1 foot for a width of 60 feet to the Grand Ave. Bridge, except for shoal to bare for last 125 feet. Feb-Nov 2011",37.95833,-122.5236,"LNM 06/12, 11th Dist",2012w06,n,119,0.009645661824563593,209.3875914613208,,,
92,18653,relocate,SAN RAFAEL CREEK LIGHT 7,"Fl G 2.5s 10ft 3M ""7"" Ra Ref",37.96984,-122.4939,"LNM 06/12, 11th Dist",2012w06,n,17,0.0,0.0,,,
93,18653,change,Depth Note - SAN RAFAEL CREEK,"The controlling depth was 2 feet for a mid-width of 50 feet from the channel entrance 37°57'30""N, 122°27'34""W, to the mouth of San Rafael Creek; thence 2 feet for a mid-width of 30 feet to the turning basin, 2 feet in the turning basin centered at 37°58'09.4""N 122°31'04.9""W, thence 1 foot for a width of 60 feet to the Grand Ave. Bridge, except forshoal to bare for last 125 feet.  Feb-Nov 2011",37.96167,-122.5057,"LNM 06/12, 11th Dist",2012w06,n,114,0.0,0.0,,,
77,18654,relocate,SAN RAFAEL CREEK LIGHT 7,"Fl G 2.5s 10ft 3M ""7"" Ra Ref",37.96984,-122.4939,"LNM 06/12, 11th Dist",2012w06,n,92,0.0,0.0,,,
79,18654,change,Depth Note - SAN RAFAEL CREEK,"The controlling depth was 2 feet for a mid-width of 50 feet from the channel entrance 37°57'30""N, 122°27'34""W, to the mouth of San Rafael Creek; thence 2 feet for a mid-width of 30 feet to the turning basin, 2 feet in the turning basin centered at 37°58'09.4""N 122°31'04.9""W, thence 1 foot for a width of 60 feet to the Grand Ave. Bridge, except for shoal to bare for last 125 feet. Feb-Nov 2011",37.95833,-122.5236,"LNM 06/12, 11th Dist",2012w06,n,119,0.009645661824563593,209.3875914613208,,,
78,18654,change,Tabulation - Pinole Shoal Channel Depths,Tabulation - Pinole Shoal Channel Depths,37.98083,-122.2447,"LNM 07/12, 11th Dist",2012w07,n,1,0.0,0.0,,,
78,18654,change,Tabulation - Pinole Shoal Channel Depths,Tabulation - Pinole Shoal Channel Depths,37.98083,-122.2447,"LNM 07/12, 11th Dist",2012w07,n,1,0.0,0.0,,,
54,18651,change,SAN FRANCISCO BAY S CHANNEL DBN 16,"R ""16"" Ra Ref",37.49285,-122.0869,"LNM 11/12, 11th Dist",2012w11,n,280,0.0,0.0,,,
55,18651,change,SAN FRANCISCO BAY S CHANNEL DBN 17,"G ""17"" Ra Ref",37.47874,-122.077,"LNM 11/12, 11th Dist",2012w11,n,30,0.0,0.0,,,
56,18651,change,SAN FRANCISCO BAY S CHANNEL DBN 18,"R ""18"" Ra Ref",37.47002,-122.0639,"LNM 11/12, 11th Dist",2012w11,n,282,0.0,0.0,,,
54,18651,change,SAN FRANCISCO BAY S CHANNEL DBN 16,"R ""16"" Ra Ref",37.49285,-122.0869,"LNM 11/12, 11th Dist",2012w11,n,280,0.0,0.0,,,
55,18651,change,SAN FRANCISCO BAY S CHANNEL DBN 17,"G ""17"" Ra Ref",37.47874,-122.077,"LNM 11/12, 11th Dist",2012w11,n,30,0.0,0.0,,,
56,18651,change,SAN FRANCISCO BAY S CHANNEL DBN 18,"R ""18"" Ra Ref",37.47002,-122.0639,"LNM 11/12, 11th Dist",2012w11,n,282,0.0,0.0,,,
88,18653,change,CORTE MADERA CHANNEL LT 13,"Fl G 2.5s 9ft ""13"" Priv",37.94028,-122.5006,"LNM 12/12, 11th Dist",2012w12,n,169,0.0,0.0,,,
89,18653,change,CORTE MADERA CHANNEL LT 14,"Fl R 4s 9ft ""14"" Priv",37.94104,-122.5003,"LNM 12/12, 11th Dist",2012w12,n,49,0.0,0.0,,,
90,18653,change,CORTE MADERA CHANNEL LT 7,"Fl G 2.5s 9ft ""7"" Priv",37.93409,-122.4855,"LNM 12/12, 11th Dist",2012w12,n,328,0.0,0.0,,,
91,18653,change,CORTE MADERA CHANNEL LT 9,"Fl G 2.5s 9ft ""9"" Priv",37.93618,-122.4914,"LNM 12/12, 11th Dist",2012w12,n,329,0.0,0.0,,,
88,18653,change,CORTE MADERA CHANNEL LT 13,"Fl G 2.5s 9ft ""13"" Priv",37.94028,-122.5006,"LNM 12/12, 11th Dist",2012w12,n,169,0.0,0.0,,,
89,18653,change,CORTE MADERA CHANNEL LT 14,"Fl R 4s 9ft ""14"" Priv",37.94104,-122.5003,"LNM 12/12, 11th Dist",2012w12,n,49,0.0,0.0,,,
90,18653,change,CORTE MADERA CHANNEL LT 7,"Fl G 2.5s 9ft ""7"" Priv",37.93409,-122.4855,"LNM 12/12, 11th Dist",2012w12,n,328,0.0,0.0,,,
91,18653,change,CORTE MADERA CHANNEL LT 9,"Fl G 2.5s 9ft ""9"" Priv",37.93618,-122.4914,"LNM 12/12, 11th Dist",2012w12,n,329,0.0,0.0,,,
83,18653,relocate,CORTE MADERA CHANNEL LT 11,"Fl G 2.5s 9ft ""11"" Priv",37.93837,-122.4976,"LNM 14/12, 11th Dist",2012w14,n,84,0.0,0.0,,,
84,18653,change,CORTE MADERA CHANNEL LT 11,"Fl G 2.5s 9ft ""11"" Priv",37.93837,-122.4976,"LNM 14/12, 11th Dist",2012w14,n,83,0.0,0.0,,,
85,18653,relocate,CORTE MADERA CHANNEL LT 17,"Fl G 4s 9ft ""17"" Priv",37.9424,-122.5059,"LNM 14/12, 11th Dist",2012w14,n,86,0.0,0.0,,,
86,18653,change,CORTE MADERA CHANNEL LT 17,"Fl G 4s 9ft ""17"" Priv",37.9424,-122.5059,"LNM 14/12, 11th Dist",2012w14,n,85,0.0,0.0,,,
83,18653,relocate,CORTE MADERA CHANNEL LT 11,"Fl G 2.5s 9ft ""11"" Priv",37.93837,-122.4976,"LNM 14/12, 11th Dist",2012w14,n,84,0.0,0.0,,,
84,18653,change,CORTE MADERA CHANNEL LT 11,"Fl G 2.5s 9ft ""11"" Priv",37.93837,-122.4976,"LNM 14/12, 11th Dist",2012w14,n,83,0.0,0.0,,,
85,18653,relocate,CORTE MADERA CHANNEL LT 17,"Fl G 4s 9ft ""17"" Priv",37.9424,-122.5059,"LNM 14/12, 11th Dist",2012w14,n,86,0.0,0.0,,,
86,18653,change,CORTE MADERA CHANNEL LT 17,"Fl G 4s 9ft ""17"" Priv",37.9424,-122.5059,"LNM 14/12, 11th Dist",2012w14,n,85,0.0,0.0,,,
53,18651,change,tabulation - Redwood City Harbor,tabulation - Redwood City Harbor,37.5,-122.2833,"LNM 15/12, 11th Dist",2012w15,n,6,0.0,0.0,,,
80,18653,change,SAN FRANCISCO BAY NORTH PREFERRED CHANNEL LTD BUOY B,"GRG ""B"" Fl (2+1) G 6s",37.90388,-122.4447,"LNM 15/12, 11th Dist",2012w15,n,82,0.0,0.0,,,
81,18653,delete,NOTE: CORTE MADERA CREEK CHANNEL,All daybeacons are equipped wit radar reflectors.,37.93444,-122.5,"LNM 15/12, 11th Dist",2012w15,n,84,0.2618647905473183,25.716819274806767,,,
82,18653,relocate,SAN FRANCISCO BAY NORTH PREFERRED CHANNEL LTD BUOY B,"GRG ""B"" Fl (2+1) G 6s",37.90388,-122.4447,"LNM 15/12, 11th Dist",2012w15,n,29,0.0,0.0,,,
87,18653,change,tabulation - Richmond Harbor and Southampton Shoal Channel Depths,tabulation - Richmond Harbor and Southampton Shoal Channel Depths,37.95639,-122.3064,"LNM 15/12, 11th Dist",2012w15,n,74,0.0,0.0,,,
75,18654,change,SAN FRANCISCO BAY NORTH PREFERRED CHANNEL LTD BUOY E,"RGR ""E"" Fl (2+1) R 6s",38.00986,-122.4045,"LNM 15/12, 11th Dist",2012w15,n,76,0.0,0.0,,,
76,18654,relocate,SAN FRANCISCO BAY NORTH PREFERRED CHANNEL LTD BUOY E,"RGR ""E"" Fl (2+1) R 6s",38.00986,-122.4045,"LNM 15/12, 11th Dist",2012w15,n,75,0.0,0.0,,,
53,18651,change,tabulation - Redwood City Harbor,tabulation - Redwood City Harbor,37.5,-122.2833,"LNM 15/12, 11th Dist",2012w15,n,6,0.0,0.0,,,
80,18653,change,SAN FRANCISCO BAY NORTH PREFERRED CHANNEL LTD BUOY B,"GRG ""B"" Fl (2+1) G 6s",37.90388,-122.4447,"LNM 15/12, 11th Dist",2012w15,n,82,0.0,0.0,,,
81,18653,delete,NOTE: CORTE MADERA CREEK CHANNEL,All daybeacons are equipped wit radar reflectors.,37.93444,-122.5,"LNM 15/12, 11th Dist",2012w15,n,84,0.2618647905473183,25.716819274806767,,,
82,18653,relocate,SAN FRANCISCO BAY NORTH PREFERRED CHANNEL LTD BUOY B,"GRG ""B"" Fl (2+1) G 6s",37.90388,-122.4447,"LNM 15/12, 11th Dist",2012w15,n,29,0.0,0.0,,,
87,18653,change,tabulation - Richmond Harbor and Southampton Shoal Channel Depths,tabulation - Richmond Harbor and Southampton Shoal Channel Depths,37.95639,-122.3064,"LNM 15/12, 11th Dist",2012w15,n,74,0.0,0.0,,,
75,18654,change,SAN FRANCISCO BAY NORTH PREFERRED CHANNEL LTD BUOY E,"RGR ""E"" Fl (2+1) R 6s",38.00986,-122.4045,"LNM 15/12, 11th Dist",2012w15,n,76,0.0,0.0,,,
76,18654,relocate,SAN FRANCISCO BAY NORTH PREFERRED CHANNEL LTD BUOY E,"RGR ""E"" Fl (2+1) R 6s",38.00986,-122.4045,"LNM 15/12, 11th Dist",2012w15,n,75,0.0,0.0,,,
78,18653,delete,Obstruction,Obstn PA,37.88733,-122.389,"LNM 18/12, 11th Dist",2012w18,n,79,0.042774867697392145,50.83524545686987,,,
69,18654,add,Breakwater PT 1 OF 3,None,38.10461,-122.2676,"LNM 18/12, 11th Dist",2012w18,n,25,0.0,0.0,,,
70,18654,add,Breakwater PT 2 OF 3,None,38.103,-122.2663,"LNM 18/12, 11th Dist",2012w18,n,71,0.02238729832993377,57.56785953474264,,,
71,18654,add,Breakwater PT 3 OF 3,None,38.1032,-122.2659,"LNM 18/12, 11th Dist",2012w18,n,70,0.02238729832990857,237.56810636602177,,,
72,18654,add,Breakwater PT 1 OF 3,None,38.1053,-122.2681,"LNM 18/12, 11th Dist",2012w18,n,73,0.004802509432701136,180.0,,,
73,18654,add,Breakwater PT 2 OF 3,None,38.10522,-122.2681,"LNM 18/12, 11th Dist",2012w18,n,72,0.004802509432701136,0.0,,,
74,18654,add,Breakwater PT 3 OF 3,None,38.10475,-122.2678,"LNM 18/12, 11th Dist",2012w18,n,24,0.0,0.0,,,
260,18650,delete,Wreck in Feet,16 Wk,37.75703,-122.3317,"LNM 18/12, 11th Dist",2012w18,y,630,0.0,0.0,210,1.128153406969127,20.94790391867167
78,18653,delete,Obstruction,Obstn PA,37.88733,-122.389,"LNM 18/12, 11th Dist",2012w18,n,79,0.042774867697392145,50.83524545686987,,,
79,18653,add,Wreck in Feet,4 Wk,37.88778,-122.3883,"LNM 18/12, 11th Dist",2012w18,y,78,0.0427748676974894,230.83567533668395,24,0.141599680999565,325.33390738280417
69,18654,add,Breakwater PT 1 OF 3,None,38.10461,-122.2676,"LNM 18/12, 11th Dist",2012w18,n,25,0.0,0.0,,,
70,18654,add,Breakwater PT 2 OF 3,None,38.103,-122.2663,"LNM 18/12, 11th Dist",2012w18,n,71,0.02238729832993377,57.56785953474264,,,
71,18654,add,Breakwater PT 3 OF 3,None,38.1032,-122.2659,"LNM 18/12, 11th Dist",2012w18,n,70,0.02238729832990857,237.56810636602177,,,
72,18654,add,Breakwater PT 1 OF 3,None,38.1053,-122.2681,"LNM 18/12, 11th Dist",2012w18,n,73,0.004802509432701136,180.0,,,
73,18654,add,Breakwater PT 2 OF 3,None,38.10522,-122.2681,"LNM 18/12, 11th Dist",2012w18,n,72,0.004802509432701136,0.0,,,
74,18654,add,Breakwater PT 3 OF 3,None,38.10475,-122.2678,"LNM 18/12, 11th Dist",2012w18,n,24,0.0,0.0,,,
259,18650,delete,ANCHORAGE 9 LIGHTED BUOY A,"Y ""A"" Fl Y 4s",37.74607,-122.3237,"LNM 20/12, 11th Dist",2012w20,n,252,0.4565095683272221,290.63872656335076,,,
259,18650,delete,ANCHORAGE 9 LIGHTED BUOY A,"Y ""A"" Fl Y 4s",37.74607,-122.3237,"LNM 20/12, 11th Dist",2012w20,n,252,0.4565095683272221,290.63872656335076,,,
75,18653,change,EAST BROTHER LIGHT,Fl 5s 61ft 14M HORN,37.9632,-122.4335,"LNM 21/12, 11th Dist",2012w21,n,67,0.0,0.0,,,
76,18653,change,tabulation - RICHMOND HARBOR AND SOUTHAMPTON SHOAL CHANNEL DEPTHS,tabulation - RICHMOND HARBOR AND SOUTHAMPTON SHOAL CHANNEL DEPTHS,37.95639,-122.3064,"LNM 21/12, 11th Dist",2012w21,n,74,0.0,0.0,,,
77,18653,change,"Depth Note - SAN RAFAEL CREEK, CA","The controlling depth was 4 feet for a mid-width of 50 feet from the channel entrance 37°57'30""N, 122°27'34""W, to the mouth of San Rafael Creek; thence 2 feet for a mid-width of 30 feet to the turning basin, 2 feet in the turning basin centered at 37°58'09.4""N 122°31'04.9""W, thence 1 foot for a width of 60 feet to the Grand Ave. Bridge, except for shoal to bare for the last 125 feet. Feb 2011 - Jan 2012",37.96167,-122.5057,"LNM 21/12, 11th Dist",2012w21,n,93,0.0,0.0,,,
67,18654,change,EAST BROTHER LIGHT,Fl 5s 61ft 14M HORN,37.9632,-122.4335,"LNM 21/12, 11th Dist",2012w21,n,75,0.0,0.0,,,
68,18654,change,"Depth Note - SAN RAFAEL CREEK, CA","The controlling depth was 4 feet for a mid-widthof 50 feet from the channel entrance 37°57'30""N, 122°27'34""W, to the mouth of San Rafael Creek;thence 2 feet for a mid-width of 30 feet to the turning basin, 2 feet in the turning basin centered at 37°58'09.4""N 122°31'04.9""W, thence 1 foot for a width of 60 feet to the Grand Ave. Bridge, except for shoal to bare for last 125 feet.  Feb 2011 - Jan 2012",37.95861,-122.525,"LNM 21/12, 11th Dist",2012w21,n,233,0.016808923041945773,180.0,,,
75,18653,change,EAST BROTHER LIGHT,Fl 5s 61ft 14M HORN,37.9632,-122.4335,"LNM 21/12, 11th Dist",2012w21,n,67,0.0,0.0,,,
76,18653,change,tabulation - RICHMOND HARBOR AND SOUTHAMPTON SHOAL CHANNEL DEPTHS,tabulation - RICHMOND HARBOR AND SOUTHAMPTON SHOAL CHANNEL DEPTHS,37.95639,-122.3064,"LNM 21/12, 11th Dist",2012w21,n,74,0.0,0.0,,,
77,18653,change,"Depth Note - SAN RAFAEL CREEK, CA","The controlling depth was 4 feet for a mid-width of 50 feet from the channel entrance 37°57'30""N, 122°27'34""W, to the mouth of San Rafael Creek; thence 2 feet for a mid-width of 30 feet to the turning basin, 2 feet in the turning basin centered at 37°58'09.4""N 122°31'04.9""W, thence 1 foot for a width of 60 feet to the Grand Ave. Bridge, except for shoal to bare for the last 125 feet. Feb 2011 - Jan 2012",37.96167,-122.5057,"LNM 21/12, 11th Dist",2012w21,n,93,0.0,0.0,,,
67,18654,change,EAST BROTHER LIGHT,Fl 5s 61ft 14M HORN,37.9632,-122.4335,"LNM 21/12, 11th Dist",2012w21,n,75,0.0,0.0,,,
68,18654,change,"Depth Note - SAN RAFAEL CREEK, CA","The controlling depth was 4 feet for a mid-widthof 50 feet from the channel entrance 37°57'30""N, 122°27'34""W, to the mouth of San Rafael Creek;thence 2 feet for a mid-width of 30 feet to the turning basin, 2 feet in the turning basin centered at 37°58'09.4""N 122°31'04.9""W, thence 1 foot for a width of 60 feet to the Grand Ave. Bridge, except for shoal to bare for last 125 feet.  Feb 2011 - Jan 2012",37.95861,-122.525,"LNM 21/12, 11th Dist",2012w21,n,233,0.016808923041945773,180.0,,,
258,18650,relocate,ALAMEDA NAVAL AIR STATION CHNL ENT LBB 1,"G ""1"" Fl G 4s BELL",37.77726,-122.3413,"LNM 23/12, 11th Dist",2012w23,n,615,0.02420601045094609,101.44356281551842,,,
62,18654,relocate,NAPA RIVER LIGHT 32,"Fl R 4s 15ft 3M ""32""",38.2798,-122.2835,"LNM 23/12, 11th Dist",2012w23,n,334,0.0006003077247772536,180.0,,,
63,18654,relocate,NAPA RIVER LIGHT 34,"Fl R 4s 15ft 3M ""34""",38.28406,-122.2859,"LNM 23/12, 11th Dist",2012w23,n,335,0.0,0.0,,,
64,18654,relocate,NAPA RIVER LIGHT 42,"Fl R 4s 15ft 3M ""42""",38.29501,-122.2824,"LNM 23/12, 11th Dist",2012w23,n,434,0.0,0.0,,,
65,18654,relocate,NAPA RIVER LIGHT 44,"Fl R 4s 15ft 3M ""44""",38.29647,-122.2817,"LNM 23/12, 11th Dist",2012w23,n,229,0.001200614309739814,0.0,,,
66,18654,relocate,NAPA RIVER DBN 46,"R ""46""",38.29761,-122.2828,"LNM 23/12, 11th Dist",2012w23,n,333,0.0,0.0,,,
258,18650,relocate,ALAMEDA NAVAL AIR STATION CHNL ENT LBB 1,"G ""1"" Fl G 4s BELL",37.77726,-122.3413,"LNM 23/12, 11th Dist",2012w23,n,615,0.02420601045094609,101.44356281551842,,,
62,18654,relocate,NAPA RIVER LIGHT 32,"Fl R 4s 15ft 3M ""32""",38.2798,-122.2835,"LNM 23/12, 11th Dist",2012w23,n,334,0.0006003077247772536,180.0,,,
63,18654,relocate,NAPA RIVER LIGHT 34,"Fl R 4s 15ft 3M ""34""",38.28406,-122.2859,"LNM 23/12, 11th Dist",2012w23,n,335,0.0,0.0,,,
64,18654,relocate,NAPA RIVER LIGHT 42,"Fl R 4s 15ft 3M ""42""",38.29501,-122.2824,"LNM 23/12, 11th Dist",2012w23,n,434,0.0,0.0,,,
65,18654,relocate,NAPA RIVER LIGHT 44,"Fl R 4s 15ft 3M ""44""",38.29647,-122.2817,"LNM 23/12, 11th Dist",2012w23,n,229,0.001200614309739814,0.0,,,
66,18654,relocate,NAPA RIVER DBN 46,"R ""46""",38.29761,-122.2828,"LNM 23/12, 11th Dist",2012w23,n,333,0.0,0.0,,,
257,18650,change,tabulation - OAKLAND OUTER AND INNER HARBORS,tabulation - OAKLAND OUTER AND INNER HARBORS,37.81028,-122.2897,"LNM 31/12, 11th Dist",2012w31,n,7,0.0,0.0,,,
52,18651,change,tabulation -  REDWOOD CITY HARBOR CHANNEL DEPTHS,tabulation -  REDWOOD CITY HARBOR CHANNEL DEPTHS,37.5,-122.2833,"LNM 31/12, 11th Dist",2012w31,n,53,0.0,0.0,,,
74,18653,change,tabulation - RICHMOND HARBOR AND SOUTHAMPTON SHOAL CHANNEL DEPTHS,tabulation - RICHMOND HARBOR AND SOUTHAMPTON SHOAL CHANNEL DEPTHS,37.95639,-122.3064,"LNM 31/12, 11th Dist",2012w31,n,14,0.0,0.0,,,
257,18650,change,tabulation - OAKLAND OUTER AND INNER HARBORS,tabulation - OAKLAND OUTER AND INNER HARBORS,37.81028,-122.2897,"LNM 31/12, 11th Dist",2012w31,n,7,0.0,0.0,,,
52,18651,change,tabulation -  REDWOOD CITY HARBOR CHANNEL DEPTHS,tabulation -  REDWOOD CITY HARBOR CHANNEL DEPTHS,37.5,-122.2833,"LNM 31/12, 11th Dist",2012w31,n,53,0.0,0.0,,,
74,18653,change,tabulation - RICHMOND HARBOR AND SOUTHAMPTON SHOAL CHANNEL DEPTHS,tabulation - RICHMOND HARBOR AND SOUTHAMPTON SHOAL CHANNEL DEPTHS,37.95639,-122.3064,"LNM 31/12, 11th Dist",2012w31,n,14,0.0,0.0,,,
48,18651,delete,Naval Berthing Areas,None,37.67389,-122.3628,"LNM 33/12, 11th Dist",2012w33,n,49,0.0,0.0,,,
49,18651,delete,Naval Berthing Areas,None,37.67389,-122.3628,"LNM 33/12, 11th Dist",2012w33,n,48,0.0,0.0,,,
50,18651,delete,Anchoring Berths Note,"BERTHS AND PROVISIONAL ANCHORAGES SHOWN IN GREEN ARE FOR EMERGENCY USE ONLY WHEN MADE EFFECTIVE BY THE COMMANDER, NAVAL BASE SAN FRANCISCO. THERE ARE NO RESTRICTIONS TO THE USEOF THESE AREAS AT OTHER TIMES.",37.54028,-121.9761,"LNM 33/12, 11th Dist",2012w33,n,51,0.6501607192067689,180.0,,,
51,18651,delete,Anchorage Note,PROVISIONAL ANCHORAGE AREAS,37.52945,-121.9761,"LNM 33/12, 11th Dist",2012w33,n,50,0.6501607192067689,0.0,,,
61,18654,change,tabulation - NAPA RIVER,tabulation - NAPA RIVER,38.26417,-122.3142,"LNM 33/12, 11th Dist",2012w33,n,0,0.0,0.0,,,
48,18651,delete,Naval Berthing Areas,None,37.67389,-122.3628,"LNM 33/12, 11th Dist",2012w33,n,49,0.0,0.0,,,
49,18651,delete,Naval Berthing Areas,None,37.67389,-122.3628,"LNM 33/12, 11th Dist",2012w33,n,48,0.0,0.0,,,
50,18651,delete,Anchoring Berths Note,"BERTHS AND PROVISIONAL ANCHORAGES SHOWN IN GREEN ARE FOR EMERGENCY USE ONLY WHEN MADE EFFECTIVE BY THE COMMANDER, NAVAL BASE SAN FRANCISCO. THERE ARE NO RESTRICTIONS TO THE USEOF THESE AREAS AT OTHER TIMES.",37.54028,-121.9761,"LNM 33/12, 11th Dist",2012w33,n,51,0.6501607192067689,180.0,,,
51,18651,delete,Anchorage Note,PROVISIONAL ANCHORAGE AREAS,37.52945,-121.9761,"LNM 33/12, 11th Dist",2012w33,n,50,0.6501607192067689,0.0,,,
61,18654,change,tabulation - NAPA RIVER,tabulation - NAPA RIVER,38.26417,-122.3142,"LNM 33/12, 11th Dist",2012w33,n,0,0.0,0.0,,,
221,18650,relocate,OAKLAND O HBR CTRLN RF LT,Q Y 26ft,37.81604,-122.3261,"LNM 34/12, 11th Dist",2012w34,n,222,0.0,0.0,,,
222,18650,change,OAKLAND O HBR CTRLN RF LT,Q Y 26ft,37.81604,-122.3261,"LNM 34/12, 11th Dist",2012w34,n,221,0.0,0.0,,,
223,18650,relocate,OAKLAND O HBR CTRLN RR LT,Iso Y 6s 44ft,37.81724,-122.3238,"LNM 34/12, 11th Dist",2012w34,n,224,0.0,0.0,,,
224,18650,change,OAKLAND O HBR CTRLN RR LT,Iso Y 6s 44ft,37.81724,-122.3238,"LNM 34/12, 11th Dist",2012w34,n,223,0.0,0.0,,,
225,18650,relocate,OAKLAND O HBR RANGE A FRONT LT,Q G 22ft,37.81565,-122.3283,"LNM 34/12, 11th Dist",2012w34,n,226,0.0,0.0,,,
